"@timestamp,""http_duration"""
"Sep 18, 2024 @ 17:21:28.492,299"
"Sep 18, 2024 @ 17:21:28.492,761"
"Sep 18, 2024 @ 17:21:28.428,302"
"Sep 18, 2024 @ 17:21:28.428,842"
"Sep 18, 2024 @ 17:21:28.399,278"
"Sep 18, 2024 @ 17:21:28.348,809"
"Sep 18, 2024 @ 17:21:28.338,916"
"Sep 18, 2024 @ 17:21:28.336,801"
"Sep 18, 2024 @ 17:21:28.336,800"
"Sep 18, 2024 @ 17:21:28.336,801"
"Sep 18, 2024 @ 17:21:28.235,302"
"Sep 18, 2024 @ 17:21:28.214,354"
"Sep 18, 2024 @ 17:21:28.204,275"
"Sep 18, 2024 @ 17:21:28.185,364"
"Sep 18, 2024 @ 17:21:28.169,366"
"Sep 18, 2024 @ 17:21:28.144,310"
"Sep 18, 2024 @ 17:21:28.080,354"
"Sep 18, 2024 @ 17:21:28.080,354"
"Sep 18, 2024 @ 17:21:28.054,379"
"Sep 18, 2024 @ 17:21:28.033,400"
"Sep 18, 2024 @ 17:21:27.998,407"
"Sep 18, 2024 @ 17:21:27.981,448"
"Sep 18, 2024 @ 17:21:27.946,467"
"Sep 18, 2024 @ 17:21:27.943,467"
"Sep 18, 2024 @ 17:21:27.932,410"
"Sep 18, 2024 @ 17:21:27.930,410"
"Sep 18, 2024 @ 17:21:27.928,412"
"Sep 18, 2024 @ 17:21:27.926,413"
"Sep 18, 2024 @ 17:21:27.897,439"
"Sep 18, 2024 @ 17:21:27.833,420"
"Sep 18, 2024 @ 17:21:27.804,506"
"Sep 18, 2024 @ 17:21:27.783,445"
"Sep 18, 2024 @ 17:21:27.743,499"
"Sep 18, 2024 @ 17:21:27.734,501"
"Sep 18, 2024 @ 17:21:27.700,504"
"Sep 18, 2024 @ 17:21:27.664,511"
"Sep 18, 2024 @ 17:21:27.658,517"
"Sep 18, 2024 @ 17:21:27.658,512"
"Sep 18, 2024 @ 17:21:27.639,515"
"Sep 18, 2024 @ 17:21:27.557,528"
"Sep 18, 2024 @ 17:21:27.482,552"
"Sep 18, 2024 @ 17:21:27.477,573"
"Sep 18, 2024 @ 17:21:27.457,499"
"Sep 18, 2024 @ 17:21:27.454,502"
"Sep 18, 2024 @ 17:21:27.427,621"
"Sep 18, 2024 @ 17:21:27.426,625"
"Sep 18, 2024 @ 17:21:27.394,558"
"Sep 18, 2024 @ 17:21:27.381,515"
"Sep 18, 2024 @ 17:21:27.356,620"
"Sep 18, 2024 @ 17:21:27.338,535"
"Sep 18, 2024 @ 17:21:27.326,542"
"Sep 18, 2024 @ 17:21:27.284,594"
"Sep 18, 2024 @ 17:21:27.284,563"
"Sep 18, 2024 @ 17:21:27.220,494"
"Sep 18, 2024 @ 17:21:27.208,483"
"Sep 18, 2024 @ 17:21:27.196,642"
"Sep 18, 2024 @ 17:21:27.192,650"
"Sep 18, 2024 @ 17:21:27.177,554"
"Sep 18, 2024 @ 17:21:27.166,497"
"Sep 18, 2024 @ 17:21:27.150,500"
"Sep 18, 2024 @ 17:21:27.149,514"
"Sep 18, 2024 @ 17:21:27.063,602"
"Sep 18, 2024 @ 17:21:27.053,605"
"Sep 18, 2024 @ 17:21:27.031,506"
"Sep 18, 2024 @ 17:21:26.926,603"
"Sep 18, 2024 @ 17:21:26.887,526"
"Sep 18, 2024 @ 17:21:26.877,528"
"Sep 18, 2024 @ 17:21:26.872,529"
"Sep 18, 2024 @ 17:21:26.851,460"
"Sep 18, 2024 @ 17:21:26.842,588"
"Sep 18, 2024 @ 17:21:26.833,496"
"Sep 18, 2024 @ 17:21:26.831,498"
"Sep 18, 2024 @ 17:21:26.831,501"
"Sep 18, 2024 @ 17:21:26.727,557"
"Sep 18, 2024 @ 17:21:26.714,430"
"Sep 18, 2024 @ 17:21:26.702,427"
"Sep 18, 2024 @ 17:21:26.677,448"
"Sep 18, 2024 @ 17:21:26.662,509"
"Sep 18, 2024 @ 17:21:26.659,511"
"Sep 18, 2024 @ 17:21:26.653,490"
"Sep 18, 2024 @ 17:21:26.642,468"
"Sep 18, 2024 @ 17:21:26.637,517"
"Sep 18, 2024 @ 17:21:26.635,515"
"Sep 18, 2024 @ 17:21:26.635,438"
"Sep 18, 2024 @ 17:21:26.582,491"
"Sep 18, 2024 @ 17:21:26.578,574"
"Sep 18, 2024 @ 17:21:26.554,482"
"Sep 18, 2024 @ 17:21:26.530,504"
"Sep 18, 2024 @ 17:21:26.529,502"
"Sep 18, 2024 @ 17:21:26.525,477"
"Sep 18, 2024 @ 17:21:26.450,520"
"Sep 18, 2024 @ 17:21:26.405,463"
"Sep 18, 2024 @ 17:21:26.352,502"
"Sep 18, 2024 @ 17:21:26.332,517"
"Sep 18, 2024 @ 17:21:26.326,526"
"Sep 18, 2024 @ 17:21:26.278,562"
"Sep 18, 2024 @ 17:21:26.276,561"
"Sep 18, 2024 @ 17:21:26.216,620"
"Sep 18, 2024 @ 17:21:26.206,528"
"Sep 18, 2024 @ 17:21:26.204,574"
"Sep 18, 2024 @ 17:21:26.153,485"
"Sep 18, 2024 @ 17:21:26.126,527"
"Sep 18, 2024 @ 17:21:26.120,519"
"Sep 18, 2024 @ 17:21:26.071,564"
"Sep 18, 2024 @ 17:21:26.030,610"
"Sep 18, 2024 @ 17:21:26.026,541"
"Sep 18, 2024 @ 17:21:25.965,567"
"Sep 18, 2024 @ 17:21:25.964,546"
"Sep 18, 2024 @ 17:21:25.964,528"
"Sep 18, 2024 @ 17:21:25.962,544"
"Sep 18, 2024 @ 17:21:25.952,526"
"Sep 18, 2024 @ 17:21:25.935,542"
"Sep 18, 2024 @ 17:21:25.887,518"
"Sep 18, 2024 @ 17:21:25.882,585"
"Sep 18, 2024 @ 17:21:25.865,603"
"Sep 18, 2024 @ 17:21:25.851,508"
"Sep 18, 2024 @ 17:21:25.794,542"
"Sep 18, 2024 @ 17:21:25.767,700"
"Sep 18, 2024 @ 17:21:25.758,709"
"Sep 18, 2024 @ 17:21:25.756,608"
"Sep 18, 2024 @ 17:21:25.733,538"
"Sep 18, 2024 @ 17:21:25.720,456"
"Sep 18, 2024 @ 17:21:25.692,433"
"Sep 18, 2024 @ 17:21:25.646,539"
"Sep 18, 2024 @ 17:21:25.636,391"
"Sep 18, 2024 @ 17:21:25.575,697"
"Sep 18, 2024 @ 17:21:25.564,315"
"Sep 18, 2024 @ 17:21:25.561,391"
"Sep 18, 2024 @ 17:21:25.560,389"
"Sep 18, 2024 @ 17:21:25.448,420"
"Sep 18, 2024 @ 17:21:25.434,401"
"Sep 18, 2024 @ 17:21:25.414,310"
"Sep 18, 2024 @ 17:21:25.403,311"
"Sep 18, 2024 @ 17:21:25.376,302"
"Sep 18, 2024 @ 17:21:25.375,304"
"Sep 18, 2024 @ 17:21:25.370,376"
"Sep 18, 2024 @ 17:21:25.350,285"
"Sep 18, 2024 @ 17:21:25.332,422"
"Sep 18, 2024 @ 17:21:25.332,499"
"Sep 18, 2024 @ 17:21:25.293,440"
"Sep 18, 2024 @ 17:21:25.282,457"
"Sep 18, 2024 @ 17:21:25.257,311"
"Sep 18, 2024 @ 17:21:25.249,380"
"Sep 18, 2024 @ 17:21:25.230,403"
"Sep 18, 2024 @ 17:21:25.158,471"
"Sep 18, 2024 @ 17:21:25.145,325"
"Sep 18, 2024 @ 17:21:25.126,333"
"Sep 18, 2024 @ 17:21:25.101,312"
"Sep 18, 2024 @ 17:21:25.041,298"
"Sep 18, 2024 @ 17:21:25.026,420"
"Sep 18, 2024 @ 17:21:25.016,418"
"Sep 18, 2024 @ 17:21:24.980,344"
"Sep 18, 2024 @ 17:21:24.971,361"
"Sep 18, 2024 @ 17:21:24.966,359"
"Sep 18, 2024 @ 17:21:24.930,328"
"Sep 18, 2024 @ 17:21:24.930,326"
"Sep 18, 2024 @ 17:21:24.876,308"
"Sep 18, 2024 @ 17:21:24.814,308"
"Sep 18, 2024 @ 17:21:24.796,323"
"Sep 18, 2024 @ 17:21:24.777,278"
"Sep 18, 2024 @ 17:21:24.763,482"
"Sep 18, 2024 @ 17:21:24.763,479"
"Sep 18, 2024 @ 17:21:24.718,336"
"Sep 18, 2024 @ 17:21:24.665,369"
"Sep 18, 2024 @ 17:21:24.655,380"
"Sep 18, 2024 @ 17:21:24.651,376"
"Sep 18, 2024 @ 17:21:24.651,377"
"Sep 18, 2024 @ 17:21:24.651,382"
"Sep 18, 2024 @ 17:21:24.649,380"
"Sep 18, 2024 @ 17:21:24.647,383"
"Sep 18, 2024 @ 17:21:24.645,584"
"Sep 18, 2024 @ 17:21:24.643,306"
"Sep 18, 2024 @ 17:21:24.632,602"
"Sep 18, 2024 @ 17:21:24.632,603"
"Sep 18, 2024 @ 17:21:24.631,319"
"Sep 18, 2024 @ 17:21:24.627,438"
"Sep 18, 2024 @ 17:21:24.626,513"
"Sep 18, 2024 @ 17:21:24.626,616"
"Sep 18, 2024 @ 17:21:24.571,368"
"Sep 18, 2024 @ 17:21:24.571,565"
"Sep 18, 2024 @ 17:21:24.548,361"
"Sep 18, 2024 @ 17:21:24.538,698"
"Sep 18, 2024 @ 17:21:24.534,452"
"Sep 18, 2024 @ 17:21:24.532,402"
"Sep 18, 2024 @ 17:21:24.531,413"
"Sep 18, 2024 @ 17:21:24.531,607"
"Sep 18, 2024 @ 17:21:24.498,285"
"Sep 18, 2024 @ 17:21:24.469,328"
"Sep 18, 2024 @ 17:21:24.461,272"
"Sep 18, 2024 @ 17:21:24.453,268"
"Sep 18, 2024 @ 17:21:24.451,347"
"Sep 18, 2024 @ 17:21:24.435,11"
"Sep 18, 2024 @ 17:21:24.434,14"
"Sep 18, 2024 @ 17:21:24.427,278"
"Sep 18, 2024 @ 17:21:24.426,280"
"Sep 18, 2024 @ 17:21:24.401,307"
"Sep 18, 2024 @ 17:21:24.389,314"
"Sep 18, 2024 @ 17:21:24.357,345"
"Sep 18, 2024 @ 17:21:24.349,274"
"Sep 18, 2024 @ 17:21:24.341,373"
"Sep 18, 2024 @ 17:21:24.320,306"
"Sep 18, 2024 @ 17:21:24.313,336"
"Sep 18, 2024 @ 17:21:24.277,352"
"Sep 18, 2024 @ 17:21:24.222,10"
"Sep 18, 2024 @ 17:21:24.151,11"
"Sep 18, 2024 @ 17:21:24.029,170"
"Sep 18, 2024 @ 17:21:24.023,481"
"Sep 18, 2024 @ 17:21:23.939,602"
"Sep 18, 2024 @ 17:21:23.939,619"
"Sep 18, 2024 @ 17:21:23.937,670"
"Sep 18, 2024 @ 17:21:23.936,564"
"Sep 18, 2024 @ 17:21:23.936,620"
"Sep 18, 2024 @ 17:21:23.933,576"
"Sep 18, 2024 @ 17:21:23.929,462"
"Sep 18, 2024 @ 17:21:23.922,499"
"Sep 18, 2024 @ 17:21:23.922,502"
"Sep 18, 2024 @ 17:21:23.880,497"
"Sep 18, 2024 @ 17:21:23.878,547"
"Sep 18, 2024 @ 17:21:23.878,499"
"Sep 18, 2024 @ 17:21:23.852,449"
"Sep 18, 2024 @ 17:21:23.810,551"
"Sep 18, 2024 @ 17:21:23.809,647"
"Sep 18, 2024 @ 17:21:23.793,469"
"Sep 18, 2024 @ 17:21:23.758,1179"
"Sep 18, 2024 @ 17:21:23.744,887"
"Sep 18, 2024 @ 17:21:23.743,676"
"Sep 18, 2024 @ 17:21:23.738,1143"
"Sep 18, 2024 @ 17:21:23.738,917"
"Sep 18, 2024 @ 17:21:23.738,1142"
"Sep 18, 2024 @ 17:21:23.736,816"
"Sep 18, 2024 @ 17:21:23.732,603"
"Sep 18, 2024 @ 17:21:23.730,689"
"Sep 18, 2024 @ 17:21:23.730,725"
"Sep 18, 2024 @ 17:21:23.729,610"
"Sep 18, 2024 @ 17:21:23.729,1038"
"Sep 18, 2024 @ 17:21:23.630,941"
"Sep 18, 2024 @ 17:21:23.600,965"
"Sep 18, 2024 @ 17:21:23.566,893"
"Sep 18, 2024 @ 17:21:23.566,998"
"Sep 18, 2024 @ 17:21:23.521,1016"
"Sep 18, 2024 @ 17:21:23.480,1084"
"Sep 18, 2024 @ 17:21:23.479,1056"
"Sep 18, 2024 @ 17:21:23.459,573"
"Sep 18, 2024 @ 17:21:23.456,1078"
"Sep 18, 2024 @ 17:21:23.427,1028"
"Sep 18, 2024 @ 17:21:23.364,574"
"Sep 18, 2024 @ 17:21:23.287,22754"
"Sep 18, 2024 @ 17:21:23.278,658"
"Sep 18, 2024 @ 17:21:23.274,1290"
"Sep 18, 2024 @ 17:21:23.259,1278"
"Sep 18, 2024 @ 17:21:23.245,1209"
"Sep 18, 2024 @ 17:21:23.220,605"
"Sep 18, 2024 @ 17:21:23.198,634"
"Sep 18, 2024 @ 17:21:23.161,672"
"Sep 18, 2024 @ 17:21:23.154,677"
"Sep 18, 2024 @ 17:21:23.144,591"
"Sep 18, 2024 @ 17:21:23.131,648"
"Sep 18, 2024 @ 17:21:23.127,700"
"Sep 18, 2024 @ 17:21:23.125,691"
"Sep 18, 2024 @ 17:21:23.093,26"
"Sep 18, 2024 @ 17:21:23.093,27"
"Sep 18, 2024 @ 17:21:23.093,26"
"Sep 18, 2024 @ 17:21:23.088,653"
"Sep 18, 2024 @ 17:21:23.026,702"
"Sep 18, 2024 @ 17:21:23.026,621"
"Sep 18, 2024 @ 17:21:22.948,698"
"Sep 18, 2024 @ 17:21:22.926,644"
"Sep 18, 2024 @ 17:21:22.872,516"
"Sep 18, 2024 @ 17:21:22.834,592"
"Sep 18, 2024 @ 17:21:22.826,611"
"Sep 18, 2024 @ 17:21:22.826,807"
"Sep 18, 2024 @ 17:21:22.786,602"
"Sep 18, 2024 @ 17:21:22.777,611"
"Sep 18, 2024 @ 17:21:22.766,662"
"Sep 18, 2024 @ 17:21:22.763,570"
"Sep 18, 2024 @ 17:21:22.750,676"
"Sep 18, 2024 @ 17:21:22.653,1380"
"Sep 18, 2024 @ 17:21:22.581,554"
"Sep 18, 2024 @ 17:21:22.581,549"
"Sep 18, 2024 @ 17:21:22.571,555"
"Sep 18, 2024 @ 17:21:22.569,546"
"Sep 18, 2024 @ 17:21:22.565,551"
"Sep 18, 2024 @ 17:21:22.436,512"
"Sep 18, 2024 @ 17:21:22.420,514"
"Sep 18, 2024 @ 17:21:22.420,525"
"Sep 18, 2024 @ 17:21:22.409,722"
"Sep 18, 2024 @ 17:21:22.366,573"
"Sep 18, 2024 @ 17:21:22.329,501"
"Sep 18, 2024 @ 17:21:22.305,571"
"Sep 18, 2024 @ 17:21:22.237,534"
"Sep 18, 2024 @ 17:21:22.185,570"
"Sep 18, 2024 @ 17:21:22.126,638"
"Sep 18, 2024 @ 17:21:22.042,721"
"Sep 18, 2024 @ 17:21:22.028,733"
"Sep 18, 2024 @ 17:21:22.027,474"
"Sep 18, 2024 @ 17:21:22.026,601"
"Sep 18, 2024 @ 17:21:22.019,466"
"Sep 18, 2024 @ 17:21:21.999,482"
"Sep 18, 2024 @ 17:21:21.968,802"
"Sep 18, 2024 @ 17:21:21.967,803"
"Sep 18, 2024 @ 17:21:21.967,662"
"Sep 18, 2024 @ 17:21:21.966,794"
"Sep 18, 2024 @ 17:21:21.954,497"
"Sep 18, 2024 @ 17:21:21.937,442"
"Sep 18, 2024 @ 17:21:21.926,707"
"Sep 18, 2024 @ 17:21:21.875,557"
"Sep 18, 2024 @ 17:21:21.874,652"
"Sep 18, 2024 @ 17:21:21.874,554"
"Sep 18, 2024 @ 17:21:21.860,626"
"Sep 18, 2024 @ 17:21:21.836,469"
"Sep 18, 2024 @ 17:21:21.834,474"
"Sep 18, 2024 @ 17:21:21.823,307"
"Sep 18, 2024 @ 17:21:21.815,292"
"Sep 18, 2024 @ 17:21:21.811,314"
"Sep 18, 2024 @ 17:21:21.802,307"
"Sep 18, 2024 @ 17:21:21.799,309"
"Sep 18, 2024 @ 17:21:21.645,290"
"Sep 18, 2024 @ 17:21:21.644,361"
"Sep 18, 2024 @ 17:21:21.579,363"
"Sep 18, 2024 @ 17:21:21.568,367"
"Sep 18, 2024 @ 17:21:21.522,286"
"Sep 18, 2024 @ 17:21:21.487,316"
"Sep 18, 2024 @ 17:21:21.478,326"
"Sep 18, 2024 @ 17:21:21.474,333"
"Sep 18, 2024 @ 17:21:21.416,323"
"Sep 18, 2024 @ 17:21:21.386,315"
"Sep 18, 2024 @ 17:21:21.338,363"
"Sep 18, 2024 @ 17:21:21.321,379"
"Sep 18, 2024 @ 17:21:21.226,436"
"Sep 18, 2024 @ 17:21:21.211,438"
"Sep 18, 2024 @ 17:21:21.186,458"
"Sep 18, 2024 @ 17:21:21.183,469"
"Sep 18, 2024 @ 17:21:21.125,474"
"Sep 18, 2024 @ 17:21:21.120,464"
"Sep 18, 2024 @ 17:21:21.009,495"
"Sep 18, 2024 @ 17:21:20.978,495"
"Sep 18, 2024 @ 17:21:20.941,485"
"Sep 18, 2024 @ 17:21:20.939,1365"
"Sep 18, 2024 @ 17:21:20.926,1379"
"Sep 18, 2024 @ 17:21:20.926,1131"
"Sep 18, 2024 @ 17:21:20.910,469"
"Sep 18, 2024 @ 17:21:20.877,1420"
"Sep 18, 2024 @ 17:21:20.835,528"
"Sep 18, 2024 @ 17:21:20.831,1127"
"Sep 18, 2024 @ 17:21:20.830,1128"
"Sep 18, 2024 @ 17:21:20.829,1220"
"Sep 18, 2024 @ 17:21:20.829,1041"
"Sep 18, 2024 @ 17:21:20.829,520"
"Sep 18, 2024 @ 17:21:20.829,1128"
"Sep 18, 2024 @ 17:21:20.828,1206"
"Sep 18, 2024 @ 17:21:20.826,1313"
"Sep 18, 2024 @ 17:21:20.767,564"
"Sep 18, 2024 @ 17:21:20.767,549"
"Sep 18, 2024 @ 17:21:20.764,1103"
"Sep 18, 2024 @ 17:21:20.756,513"
"Sep 18, 2024 @ 17:21:20.755,1219"
"Sep 18, 2024 @ 17:21:20.755,1276"
"Sep 18, 2024 @ 17:21:20.737,486"
"Sep 18, 2024 @ 17:21:20.693,503"
"Sep 18, 2024 @ 17:21:20.587,526"
"Sep 18, 2024 @ 17:21:20.447,553"
"Sep 18, 2024 @ 17:21:20.390,519"
"Sep 18, 2024 @ 17:21:20.310,573"
"Sep 18, 2024 @ 17:21:20.289,528"
"Sep 18, 2024 @ 17:21:20.258,541"
"Sep 18, 2024 @ 17:21:20.161,575"
"Sep 18, 2024 @ 17:21:20.128,593"
"Sep 18, 2024 @ 17:21:20.119,604"
"Sep 18, 2024 @ 17:21:20.086,619"
"Sep 18, 2024 @ 17:21:20.055,1814"
"Sep 18, 2024 @ 17:21:20.034,664"
"Sep 18, 2024 @ 17:21:20.026,632"
"Sep 18, 2024 @ 17:21:20.017,625"
"Sep 18, 2024 @ 17:21:19.989,770"
"Sep 18, 2024 @ 17:21:19.986,775"
"Sep 18, 2024 @ 17:21:19.978,780"
"Sep 18, 2024 @ 17:21:19.961,972"
"Sep 18, 2024 @ 17:21:19.946,816"
"Sep 18, 2024 @ 17:21:19.930,831"
"Sep 18, 2024 @ 17:21:19.832,935"
"Sep 18, 2024 @ 17:21:19.831,1102"
"Sep 18, 2024 @ 17:21:19.829,627"
"Sep 18, 2024 @ 17:21:19.826,1102"
"Sep 18, 2024 @ 17:21:19.801,966"
"Sep 18, 2024 @ 17:21:19.758,1003"
"Sep 18, 2024 @ 17:21:19.752,996"
"Sep 18, 2024 @ 17:21:19.728,1021"
"Sep 18, 2024 @ 17:21:19.726,637"
"Sep 18, 2024 @ 17:21:19.698,1232"
"Sep 18, 2024 @ 17:21:19.627,1021"
"Sep 18, 2024 @ 17:21:19.624,676"
"Sep 18, 2024 @ 17:21:19.624,660"
"Sep 18, 2024 @ 17:21:19.564,644"
"Sep 18, 2024 @ 17:21:19.527,1130"
"Sep 18, 2024 @ 17:21:19.522,576"
"Sep 18, 2024 @ 17:21:19.517,610"
"Sep 18, 2024 @ 17:21:19.464,1195"
"Sep 18, 2024 @ 17:21:19.457,1295"
"Sep 18, 2024 @ 17:21:19.413,327"
"Sep 18, 2024 @ 17:21:19.362,571"
"Sep 18, 2024 @ 17:21:19.327,556"
"Sep 18, 2024 @ 17:21:19.326,557"
"Sep 18, 2024 @ 17:21:19.326,603"
"Sep 18, 2024 @ 17:21:19.280,476"
"Sep 18, 2024 @ 17:21:19.270,511"
"Sep 18, 2024 @ 17:21:19.241,590"
"Sep 18, 2024 @ 17:21:19.241,512"
"Sep 18, 2024 @ 17:21:19.239,506"
"Sep 18, 2024 @ 17:21:19.239,410"
"Sep 18, 2024 @ 17:21:19.229,564"
"Sep 18, 2024 @ 17:21:19.228,516"
"Sep 18, 2024 @ 17:21:19.202,290"
"Sep 18, 2024 @ 17:21:19.182,306"
"Sep 18, 2024 @ 17:21:19.139,313"
"Sep 18, 2024 @ 17:21:19.129,278"
"Sep 18, 2024 @ 17:21:19.079,316"
"Sep 18, 2024 @ 17:21:19.078,283"
"Sep 18, 2024 @ 17:21:19.076,318"
"Sep 18, 2024 @ 17:21:19.008,290"
"Sep 18, 2024 @ 17:21:18.983,290"
"Sep 18, 2024 @ 17:21:18.954,312"
"Sep 18, 2024 @ 17:21:18.926,280"
"Sep 18, 2024 @ 17:21:18.926,434"
"Sep 18, 2024 @ 17:21:18.902,284"
"Sep 18, 2024 @ 17:21:18.878,476"
"Sep 18, 2024 @ 17:21:18.874,454"
"Sep 18, 2024 @ 17:21:18.871,316"
"Sep 18, 2024 @ 17:21:18.871,361"
"Sep 18, 2024 @ 17:21:18.870,317"
"Sep 18, 2024 @ 17:21:18.826,401"
"Sep 18, 2024 @ 17:21:18.826,402"
"Sep 18, 2024 @ 17:21:18.762,471"
"Sep 18, 2024 @ 17:21:18.757,477"
"Sep 18, 2024 @ 17:21:18.755,481"
"Sep 18, 2024 @ 17:21:18.739,338"
"Sep 18, 2024 @ 17:21:18.542,409"
"Sep 18, 2024 @ 17:21:18.538,412"
"Sep 18, 2024 @ 17:21:18.449,465"
"Sep 18, 2024 @ 17:21:18.446,472"
"Sep 18, 2024 @ 17:21:18.324,460"
"Sep 18, 2024 @ 17:21:18.295,466"
"Sep 18, 2024 @ 17:21:18.227,518"
"Sep 18, 2024 @ 17:21:18.203,539"
"Sep 18, 2024 @ 17:21:18.151,980"
"Sep 18, 2024 @ 17:21:18.146,1092"
"Sep 18, 2024 @ 17:21:18.135,939"
"Sep 18, 2024 @ 17:21:18.133,1105"
"Sep 18, 2024 @ 17:21:18.131,1013"
"Sep 18, 2024 @ 17:21:18.130,943"
"Sep 18, 2024 @ 17:21:18.127,735"
"Sep 18, 2024 @ 17:21:17.985,572"
"Sep 18, 2024 @ 17:21:17.982,884"
"Sep 18, 2024 @ 17:21:17.948,922"
"Sep 18, 2024 @ 17:21:17.947,929"
"Sep 18, 2024 @ 17:21:17.889,556"
"Sep 18, 2024 @ 17:21:17.870,581"
"Sep 18, 2024 @ 17:21:17.868,535"
"Sep 18, 2024 @ 17:21:17.829,1041"
"Sep 18, 2024 @ 17:21:17.790,543"
"Sep 18, 2024 @ 17:21:17.789,545"
"Sep 18, 2024 @ 17:21:17.726,1035"
"Sep 18, 2024 @ 17:21:17.683,1182"
"Sep 18, 2024 @ 17:21:17.554,1310"
"Sep 18, 2024 @ 17:21:17.551,1213"
"Sep 18, 2024 @ 17:21:17.550,1212"
"Sep 18, 2024 @ 17:21:17.541,535"
"Sep 18, 2024 @ 17:21:17.530,600"
"Sep 18, 2024 @ 17:21:17.527,535"
"Sep 18, 2024 @ 17:21:17.527,550"
"Sep 18, 2024 @ 17:21:17.492,430"
"Sep 18, 2024 @ 17:21:17.450,456"
"Sep 18, 2024 @ 17:21:17.426,499"
"Sep 18, 2024 @ 17:21:17.370,698"
"Sep 18, 2024 @ 17:21:17.358,564"
"Sep 18, 2024 @ 17:21:17.357,714"
"Sep 18, 2024 @ 17:21:17.357,526"
"Sep 18, 2024 @ 17:21:17.356,467"
"Sep 18, 2024 @ 17:21:17.356,771"
"Sep 18, 2024 @ 17:21:17.356,707"
"Sep 18, 2024 @ 17:21:17.328,445"
"Sep 18, 2024 @ 17:21:17.312,463"
"Sep 18, 2024 @ 17:21:17.309,465"
"Sep 18, 2024 @ 17:21:17.240,499"
"Sep 18, 2024 @ 17:21:17.233,493"
"Sep 18, 2024 @ 17:21:17.232,495"
"Sep 18, 2024 @ 17:21:17.183,307"
"Sep 18, 2024 @ 17:21:17.079,343"
"Sep 18, 2024 @ 17:21:17.037,275"
"Sep 18, 2024 @ 17:21:17.017,288"
"Sep 18, 2024 @ 17:21:16.947,359"
"Sep 18, 2024 @ 17:21:16.941,289"
"Sep 18, 2024 @ 17:21:16.934,299"
"Sep 18, 2024 @ 17:21:16.920,310"
"Sep 18, 2024 @ 17:21:16.917,318"
"Sep 18, 2024 @ 17:21:16.915,316"
"Sep 18, 2024 @ 17:21:16.799,351"
"Sep 18, 2024 @ 17:21:16.766,326"
"Sep 18, 2024 @ 17:21:16.731,811"
"Sep 18, 2024 @ 17:21:16.730,343"
"Sep 18, 2024 @ 17:21:16.684,851"
"Sep 18, 2024 @ 17:21:16.676,865"
"Sep 18, 2024 @ 17:21:16.676,689"
"Sep 18, 2024 @ 17:21:16.650,374"
"Sep 18, 2024 @ 17:21:16.629,914"
"Sep 18, 2024 @ 17:21:16.626,829"
"Sep 18, 2024 @ 17:21:16.589,773"
"Sep 18, 2024 @ 17:21:16.562,457"
"Sep 18, 2024 @ 17:21:16.524,939"
"Sep 18, 2024 @ 17:21:16.465,451"
"Sep 18, 2024 @ 17:21:16.430,451"
"Sep 18, 2024 @ 17:21:16.430,451"
"Sep 18, 2024 @ 17:21:16.428,491"
"Sep 18, 2024 @ 17:21:16.328,1040"
"Sep 18, 2024 @ 17:21:16.322,1205"
"Sep 18, 2024 @ 17:21:16.275,1260"
"Sep 18, 2024 @ 17:21:16.198,540"
"Sep 18, 2024 @ 17:21:16.185,547"
"Sep 18, 2024 @ 17:21:16.177,481"
"Sep 18, 2024 @ 17:21:16.173,560"
"Sep 18, 2024 @ 17:21:16.168,506"
"Sep 18, 2024 @ 17:21:16.165,511"
"Sep 18, 2024 @ 17:21:16.165,514"
"Sep 18, 2024 @ 17:21:16.163,513"
"Sep 18, 2024 @ 17:21:16.133,481"
"Sep 18, 2024 @ 17:21:16.131,486"
"Sep 18, 2024 @ 17:21:16.017,505"
"Sep 18, 2024 @ 17:21:16.002,515"
"Sep 18, 2024 @ 17:21:15.990,3094"
"Sep 18, 2024 @ 17:21:15.930,512"
"Sep 18, 2024 @ 17:21:15.900,525"
"Sep 18, 2024 @ 17:21:15.883,542"
"Sep 18, 2024 @ 17:21:15.883,528"
"Sep 18, 2024 @ 17:21:15.878,516"
"Sep 18, 2024 @ 17:21:15.876,521"
"Sep 18, 2024 @ 17:21:15.868,493"
"Sep 18, 2024 @ 17:21:15.733,9863"
"Sep 18, 2024 @ 17:21:15.726,413"
"Sep 18, 2024 @ 17:21:15.698,353"
"Sep 18, 2024 @ 17:21:15.696,334"
"Sep 18, 2024 @ 17:21:15.681,450"
"Sep 18, 2024 @ 17:21:15.651,476"
"Sep 18, 2024 @ 17:21:15.646,481"
"Sep 18, 2024 @ 17:21:15.538,314"
"Sep 18, 2024 @ 17:21:15.528,388"
"Sep 18, 2024 @ 17:21:15.527,601"
"Sep 18, 2024 @ 17:21:15.526,289"
"Sep 18, 2024 @ 17:21:15.520,300"
"Sep 18, 2024 @ 17:21:15.517,333"
"Sep 18, 2024 @ 17:21:15.454,10791"
"Sep 18, 2024 @ 17:21:15.417,354"
"Sep 18, 2024 @ 17:21:15.390,273"
"Sep 18, 2024 @ 17:21:15.379,273"
"Sep 18, 2024 @ 17:21:15.327,428"
"Sep 18, 2024 @ 17:21:15.302,282"
"Sep 18, 2024 @ 17:21:15.273,500"
"Sep 18, 2024 @ 17:21:15.272,309"
"Sep 18, 2024 @ 17:21:15.265,375"
